dataset,method,seed,beta,selected_raw,final_m,anchor_m,D_anchor,T_D,val_mse,test_mse,quality_met,original_seconds,added_anchor_seconds,accounted_seconds,state,id_fallback,budget_exhausted,compact,calibration_seconds,final_constraint_ma
dSprites,B3_full_downstream,2024,4.0,64,64,64,0.0021951966285705567,0.0024147162914276124,0.0021951966285705567,0.0021717748443285624,True,3588.8005545139313,0.0,3588.8005545139313,SUCCESS,False,False,False,0.0,
dSprites,B3_full_downstream,31337,4.0,64,64,64,0.002213299363851547,0.002434629300236702,0.002213299363851547,0.00220173321167628,True,3191.0368728637695,0.0,3191.0368728637695,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,42,4.0,64,64,64,0.0020652178525924682,0.002271739637851715,0.0020652178525924682,0.0020514565110206604,True,915.4752292633057,0.0,915.4752292633057,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,123,4.0,64,64,64,0.0021526270508766174,0.002367889755964279,0.0021526270508766174,0.0021373684008916217,True,967.5446927547455,0.0,967.5446927547455,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,777,4.0,64,64,64,0.0020941038727760315,0.0023035142600536344,0.0020941038727760315,0.0020698169668515523,True,787.7785272598267,0.0,787.7785272598267,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,2024,4.0,64,64,64,0.0021951966285705567,0.0024147162914276124,0.0021951966285705567,0.0021717748443285624,True,954.2553770542145,0.0,954.2553770542145,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,31337,4.0,64,64,64,0.002213299363851547,0.002434629300236702,0.002213299363851547,0.00220173321167628,True,928.7611458301544,0.0,928.7611458301544,SUCCESS,False,False,False,0.0,
dSprites,B5_fixed32,42,4.0,32,32,64,0.0020652178525924682,0.002271739637851715,0.002211992532014847,0.0022031060457229613,True,331.66996574401855,335.816773891449,667.4867396354675,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,123,4.0,32,32,64,0.0021526270508766174,0.002367889755964279,0.002065417855978012,0.002053501824537913,True,331.746045589447,336.1480040550232,667.8940496444702,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,777,4.0,32,32,64,0.0020941038727760315,0.0023035142600536344,0.002145551085472107,0.0021318315466245016,True,331.66693234443665,336.7512528896332,668.4181852340698,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,2024,4.0,32,32,64,0.0021951966285705567,0.0024147162914276124,0.00201203715801239,0.0020067362785339353,True,331.70132398605347,336.21560883522034,667.9169328212738,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,31337,4.0,32,32,64,0.002213299363851547,0.002434629300236702,0.0376001091003418,0.03732973829905192,False,171.36306953430176,336.2193920612335,507.5824615955353,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,42,4.0,4,4,64,0.0020652178525924682,0.002271739637851715,0.006474701642990112,0.006432656764984131,False,143.4526584148407,335.816773891449,479.2694323062897,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,123,4.0,4,4,64,0.0021526270508766174,0.002367889755964279,0.006114825129508972,0.0060886833270390826,False,200.38045239448547,336.1480040550232,536.5284564495087,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,777,4.0,4,4,64,0.0020941038727760315,0.0023035142600536344,0.006437874555587768,0.006396616895993551,False,103.01306700706482,336.7512528896332,439.764319896698,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,2024,4.0,4,4,64,0.0021951966285705567,0.0024147162914276124,0.006332107424736023,0.006271379232406616,False,191.7163164615631,336.21560883522034,527.9319252967834,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,31337,4.0,4,4,64,0.002213299363851547,0.002434629300236702,0.0062789530754089355,0.006195346752802531,False,170.87894773483276,336.2193920612335,507.0983397960663,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var,42,4.0,0,,64,0.0020652178525924682,0.002271739637851715,,,False,3.315476417541504,335.816773891449,339.1322503089905,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,B6b_fondue_var,123,4.0,28,28,64,0.0021526270508766174,0.002367889755964279,0.002204435467720032,0.0021830374797185263,True,333.54249477386475,336.1480040550232,669.6904988288879,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var,777,4.0,0,,64,0.0020941038727760315,0.0023035142600536344,,,False,3.3195013999938965,336.7512528896332,340.0707542896271,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,B6b_fondue_var,2024,4.0,58,58,64,0.0021951966285705567,0.0024147162914276124,0.002168010622262955,0.002159955422083537,True,338.9693126678467,336.21560883522034,675.184921503067,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var,31337,4.0,29,29,64,0.002213299363851547,0.002434629300236702,0.0021899104118347167,0.0021671791672706604,True,333.61557507514954,336.2193920612335,669.834967136383,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var_keepmixed_false,42,4.0,0,,64,0.0020652178525924682,0.002271739637851715,,,False,1.0967912673950195,335.816773891449,336.913565158844,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,B6b_fondue_var_keepmixed_false,123,4.0,0,,64,0.0021526270508766174,0.002367889755964279,,,False,1.0953996181488037,336.1480040550232,337.243403673172,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,B6b_fondue_var_keepmixed_false,777,4.0,0,,64,0.0020941038727760315,0.0023035142600536344,,,False,1.0969319343566895,336.7512528896332,337.84818482398987,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,B6b_fondue_var_keepmixed_false,2024,4.0,0,,64,0.0021951966285705567,0.0024147162914276124,,,False,1.0972809791564941,336.21560883522034,337.31288981437683,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,B6b_fondue_var_keepmixed_false,31337,4.0,0,,64,0.002213299363851547,0.002434629300236702,,,False,1.1135578155517578,336.2193920612335,337.3329498767853,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,proposed,42,4.0,64,64,64,0.0020652178525924682,0.002271739637851715,0.0020652178525924682,0.0020514565110206604,True,1211.2577855587006,0.0,1211.2577855587006,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,123,4.0,64,64,64,0.0021526270508766174,0.002367889755964279,0.0021526270508766174,0.0021373684008916217,True,1263.3272490501404,0.0,1263.3272490501404,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,777,4.0,64,64,64,0.0020941038727760315,0.0023035142600536344,0.0020941038727760315,0.0020698169668515523,True,1083.5610835552216,0.0,1083.5610835552216,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,2024,4.0,64,64,64,0.0021951966285705567,0.0024147162914276124,0.0021951966285705567,0.0021717748443285624,True,1250.0379333496094,0.0,1250.0379333496094,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,31337,4.0,64,64,64,0.002213299363851547,0.002434629300236702,0.002213299363851547,0.00220173321167628,True,1224.5437021255493,0.0,1224.5437021255493,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,42,4.0,64,64,64,0.0020652178525924682,0.002271739637851715,0.0020652178525924682,0.0020514565110206604,True,1211.2577855587006,0.0,1211.2577855587006,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,123,4.0,64,64,64,0.0021526270508766174,0.002367889755964279,0.0021526270508766174,0.0021373684008916217,True,1263.3272490501404,0.0,1263.3272490501404,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,777,4.0,64,64,64,0.0020941038727760315,0.0023035142600536344,0.0020941038727760315,0.0020698169668515523,True,1083.5610835552216,0.0,1083.5610835552216,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,2024,4.0,64,64,64,0.0021951966285705567,0.0024147162914276124,0.0021951966285705567,0.0021717748443285624,True,1250.0379333496094,0.0,1250.0379333496094,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,31337,4.0,64,64,64,0.002213299363851547,0.002434629300236702,0.002213299363851547,0.00220173321167628,True,1224.5437021255493,0.0,1224.5437021255493,ID_UNRELIABLE,True,False,False,0.0,
dSprites,ascending_scan_Q,42,4.0,10,10,64,0.0020652178525924682,0.002271739637851715,0.002271032750606537,0.0022454744180043537,True,1518.374186515808,0.0,1518.374186515808,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,123,4.0,10,10,64,0.0021526270508766174,0.002367889755964279,0.0021705603003501894,0.0021580156087875365,True,1624.9277622699738,0.0,1624.9277622699738,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,777,4.0,12,12,64,0.0020941038727760315,0.0023035142600536344,0.002247362792491913,0.002224541982014974,True,1776.7357110977173,0.0,1776.7357110977173,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,2024,4.0,8,8,64,0.0021951966285705567,0.0024147162914276124,0.0023683126866817475,0.0023631422122319537,True,1246.3960220813751,0.0,1246.3960220813751,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,31337,4.0,8,8,64,0.002213299363851547,0.002434629300236702,0.002047998130321503,0.0020375224947929383,True,1257.5162959098816,0.0,1257.5162959098816,SUCCESS,False,False,True,0.0,
dSprites,B4_plus_Q,42,4.0,64,64,64,0.0020652178525924682,0.002271739637851715,0.0020652178525924682,0.0020514565110206604,True,915.4752292633057,0.0,915.4752292633057,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,123,4.0,64,64,64,0.0021526270508766174,0.002367889755964279,0.0021526270508766174,0.0021373684008916217,True,967.5446927547455,0.0,967.5446927547455,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,777,4.0,64,64,64,0.0020941038727760315,0.0023035142600536344,0.0020941038727760315,0.0020698169668515523,True,787.7785272598267,0.0,787.7785272598267,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,2024,4.0,64,64,64,0.0021951966285705567,0.0024147162914276124,0.0021951966285705567,0.0021717748443285624,True,954.2553770542145,0.0,954.2553770542145,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,31337,4.0,64,64,64,0.002213299363851547,0.002434629300236702,0.002213299363851547,0.00220173321167628,True,928.7611458301544,0.0,928.7611458301544,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B6a_plus_Q,42,4.0,10,10,64,0.0020652178525924682,0.002271739637851715,0.002271032750606537,0.0022454744180043537,True,1412.036233663559,0.0,1412.036233663559,SUCCESS,False,False,True,0.0,
dSprites,B6a_plus_Q,123,4.0,10,10,64,0.0021526270508766174,0.002367889755964279,0.0021705603003501894,0.0021580156087875365,True,1523.5095252990723,0.0,1523.5095252990723,SUCCESS,False,False,True,0.0,
dSprites,B6a_plus_Q,777,4.0,12,12,64,0.0020941038727760315,0.0023035142600536344,0.002247362792491913,0.002224541982014974,True,1688.1912038326263,0.0,1688.1912038326263,SUCCESS,False,False,True,0.0,
dSprites,B6a_plus_Q,2024,4.0,8,8,64,0.0021951966285705567,0.0024147162914276124,0.0023683126866817475,0.0023631422122319537,True,1149.9970932006836,0.0,1149.9970932006836,SUCCESS,False,False,True,0.0,
dSprites,B6a_plus_Q,31337,4.0,8,8,64,0.002213299363851547,0.002434629300236702,0.002047998130321503,0.0020375224947929383,True,1165.7534823417664,0.0,1165.7534823417664,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,42,4.0,10,10,64,0.0020652178525924682,0.002271739637851715,0.002271032750606537,0.0022454744180043537,True,1521.6896629333496,0.0,1521.6896629333496,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,123,4.0,32,32,64,0.0021526270508766174,0.002367889755964279,0.002065417855978012,0.002053501824537913,True,670.0909802913666,0.0,670.0909802913666,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,777,4.0,12,12,64,0.0020941038727760315,0.0023035142600536344,0.002247362792491913,0.002224541982014974,True,1780.0552124977112,0.0,1780.0552124977112,SUCCESS,False,False,True,0.0,
dSprites,B6b_plus_Q,2024,4.0,64,64,64,0.0021951966285705567,0.0024147162914276124,0.0021951966285705567,0.0021717748443285624,True,339.53378415107727,0.0,339.53378415107727,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B6b_plus_Q,31337,4.0,64,64,64,0.002213299363851547,0.002434629300236702,0.002213299363851547,0.00220173321167628,True,618.0247528553009,0.0,618.0247528553009,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
FashionMNIST,B1_full_mse,42,0.25,20,20,64,0.016659813082948022,0.018325794391242826,0.015112574363241389,0.0148752194359189,True,339.679128408432,0.0,339.679128408432,SUCCESS,False,False,True,0.0,
FashionMNIST,B1_full_mse,123,0.25,16,16,64,0.015417094950773277,0.016958804445850604,0.01505438232421875,0.014865716635775404,True,314.9396662712097,0.0,314.9396662712097,SUCCESS,False,False,True,0.0,
FashionMNIST,B1_full_mse,777,0.25,24,24,64,0.01578404609524474,0.017362450704769213,0.014922914777483259,0.014709340621014031,True,361.97401547431946,0.0,361.97401547431946,SUCCESS,False,False,True,0.0,
FashionMNIST,B1_full_mse,2024,0.25,20,20,64,0.015180009180185748,0.016698010098204322,0.0150127859310228,0.014789111909412204,True,363.21363139152527,0.0,363.21363139152527,SUCCESS,False,False,True,0.0,
FashionMNIST,B1_full_mse,31337,0.25,64,64,64,0.014913619372309471,0.016404981309540417,0.014913619372309471,0.01463666871778008,True,392.1580047607422,0.0,392.1580047607422,SUCCESS,False,False,False,0.0,
FashionMNIST,B2_full_elbo,42,0.25,6,6,64,0.016659813082948022,0.018325794391242826,0.01589170993104273,0.01573723534824086,True,339.679128408432,0.0,339.679128408432,SUCCESS,False,False,True,0.0,
FashionMNIST,B2_full_elbo,123,0.25,48,48,64,0.015417094950773277,0.016958804445850604,0.015473785711794485,0.015277852791507226,True,314.9396662712097,0.0,314.9396662712097,SUCCESS,False,False,True,0.0,
FashionMNIST,B2_full_elbo,777,0.25,4,4,64,0.01578404609524474,0.017362450704769213,0.0187848492057956,0.018465086645009565,False,361.97401547431946,0.0,361.97401547431946,SUCCESS,False,False,True,0.0,
FashionMNIST,B2_full_elbo,2024,0.25,4,4,64,0.015180009180185748,0.016698010098204322,0.01902745025011958,0.018810737038956207,False,363.21363139152527,0.0,363.21363139152527,SUCCESS,False,False,True,0.0,
FashionMNIST,B2_full_elbo,31337,0.25,4,4,64,0.014913619372309471,0.016404981309540417,0.018739925462372447,0.01849577508005155,False,392.1580047607422,0.0,392.1580047607422,SUCCESS,False,False,True,0.0,
FashionMNIST,B3_full_downstream,42,0.25,48,48,64,0.016659813082948022,0.018325794391242826,0.01650032261439732,0.01625978223320578,True,432.24275851249695,0.0,432.24275851249695,SUCCESS,False,False,True,0.0,
FashionMNIST,B3_full_downstream,123,0.25,64,64,64,0.015417094950773277,0.016958804445850604,0.015417094950773277,0.015223048203656461,True,408.9937605857849,0.0,408.9937605857849,SUCCESS,False,False,False,0.0,
FashionMNIST,B3_full_downstream,777,0.25,48,48,64,0.01578404609524474,0.017362450704769213,0.01535765200245137,0.015144140126753828,True,457.1061336994171,0.0,457.1061336994171,SUCCESS,False,False,True,0.0,
FashionMNIST,B3_full_downstream,2024,0.25,64,64,64,0.015180009180185748,0.016698010098204322,0.015180009180185748,0.01496850835060587,True,455.5577254295349,0.0,455.5577254295349,SUCCESS,False,False,False,0.0,
FashionMNIST,B3_full_downstream,31337,0.25,64,64,64,0.014913619372309471,0.016404981309540417,0.014913619372309471,0.01463666871778008,True,488.169944524765,0.0,488.169944524765,SUCCESS,False,False,False,0.0,
FashionMNIST,B4_coarse,42,0.25,10,10,64,0.016659813082948022,0.018325794391242826,0.015153926304408483,0.01485738201530612,True,109.62850546836853,0.0,109.62850546836853,SUCCESS,False,False,True,0.0,
FashionMNIST,B4_coarse,123,0.25,64,64,64,0.015417094950773277,0.016958804445850604,0.015417094950773277,0.015223048203656461,True,88.36187529563904,0.0,88.36187529563904,SUCCESS,False,False,False,0.0,
FashionMNIST,B4_coarse,777,0.25,10,10,64,0.01578404609524474,0.017362450704769213,0.015370664012675382,0.01519858929900085,True,109.18467664718628,0.0,109.18467664718628,SUCCESS,False,False,True,0.0,
FashionMNIST,B4_coarse,2024,0.25,64,64,64,0.015180009180185748,0.016698010098204322,0.015180009180185748,0.01496850835060587,True,121.9269790649414,0.0,121.9269790649414,SUCCESS,False,False,False,0.0,
FashionMNIST,B4_coarse,31337,0.25,64,64,64,0.014913619372309471,0.016404981309540417,0.014913619372309471,0.01463666871778008,True,127.23256516456604,0.0,127.23256516456604,SUCCESS,False,False,False,0.0,
FashionMNIST,B5_fixed32,42,0.25,32,32,64,0.016659813082948022,0.018325794391242826,0.015182962222975127,0.015012291110291773,True,29.769282579421997,25.051440954208374,54.82072353363037,SUCCESS,False,False,True,0.0,
FashionMNIST,B5_fixed32,123,0.25,32,32,64,0.015417094950773277,0.016958804445850604,0.01509783966687261,0.014893722222775829,True,30.989827632904053,25.07490086555481,56.06472849845886,SUCCESS,False,False,True,0.0,
FashionMNIST,B5_fixed32,777,0.25,32,32,64,0.01578404609524474,0.017362450704769213,0.01538849655462771,0.01516810348406941,True,24.201728582382202,22.793286323547363,46.995014905929565,SUCCESS,False,False,True,0.0,
FashionMNIST,B5_fixed32,2024,0.25,32,32,64,0.015180009180185748,0.016698010098204322,0.015103627418985171,0.014968177432105654,True,34.83921408653259,30.687610626220703,65.5268247127533,SUCCESS,False,False,True,0.0,
FashionMNIST,B5_fixed32,31337,0.25,32,32,64,0.014913619372309471,0.016404981309540417,0.0149321843361368,0.014732205553119684,True,49.95530557632446,31.27903389930725,81.23433947563171,SUCCESS,False,False,True,0.0,
FashionMNIST,B6a_fondue,42,0.25,6,6,64,0.016659813082948022,0.018325794391242826,0.01589170993104273,0.01573723534824086,True,33.40781354904175,25.051440954208374,58.45925450325012,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_fondue,123,0.25,7,7,64,0.015417094950773277,0.016958804445850604,0.015158531344666774,0.01497330563084609,True,33.77833533287048,25.07490086555481,58.85323619842529,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_fondue,777,0.25,7,7,64,0.01578404609524474,0.017362450704769213,0.015153359549386161,0.014846508622980441,True,36.096320152282715,22.793286323547363,58.88960647583008,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_fondue,2024,0.25,7,7,64,0.015180009180185748,0.016698010098204322,0.01612781945053412,0.015944618899806015,True,28.34532141685486,30.687610626220703,59.03293204307556,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_fondue,31337,0.25,7,7,64,0.014913619372309471,0.016404981309540417,0.015936379257513553,0.01579496588674532,True,38.15052127838135,31.27903389930725,69.4295551776886,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var,42,0.25,74,74,64,0.016659813082948022,0.018325794391242826,0.015395895198899872,0.015227104135111075,True,37.94975924491882,25.051440954208374,63.0012001991272,SUCCESS,False,False,False,4.162720680236816,
FashionMNIST,B6b_fondue_var,123,0.25,49,49,64,0.015417094950773277,0.016958804445850604,0.01525959061603157,0.015025665075600552,True,31.208186626434326,25.07490086555481,56.283087491989136,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var,777,0.25,83,83,64,0.01578404609524474,0.017362450704769213,0.01599140369648836,0.01576419316505899,True,23.103509664535522,22.793286323547363,45.896795988082886,SUCCESS,False,False,False,4.162720680236816,
FashionMNIST,B6b_fondue_var,2024,0.25,82,82,64,0.015180009180185748,0.016698010098204322,0.015313069869060907,0.01514827162554475,True,34.22301959991455,30.687610626220703,64.91063022613525,SUCCESS,False,False,False,4.162720680236816,
FashionMNIST,B6b_fondue_var,31337,0.25,49,49,64,0.014913619372309471,0.016404981309540417,0.01529685507015306,0.015073665073939731,True,34.654046058654785,31.27903389930725,65.93307995796204,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var_keepmixed_false,42,0.25,3,3,64,0.016659813082948022,0.018325794391242826,0.02095703125,0.020762250212585036,False,33.32674479484558,25.051440954208374,58.378185749053955,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var_keepmixed_false,123,0.25,3,3,64,0.015417094950773277,0.016958804445850604,0.02129556149852519,0.021144900782578656,False,22.66853427886963,25.07490086555481,47.74343514442444,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var_keepmixed_false,777,0.25,1,1,64,0.01578404609524474,0.017362450704769213,0.035152553636200574,0.03488896957708865,False,50.95532822608948,22.793286323547363,73.74861454963684,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var_keepmixed_false,2024,0.25,3,3,64,0.015180009180185748,0.016698010098204322,0.020873133756676498,0.02057627941313244,False,42.65941405296326,30.687610626220703,73.34702467918396,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_fondue_var_keepmixed_false,31337,0.25,1,1,64,0.014913619372309471,0.016404981309540417,0.03523228049764828,0.03586586922366603,False,48.407437324523926,31.27903389930725,79.68647122383118,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,proposed,42,0.25,10,10,64,0.016659813082948022,0.018325794391242826,0.015153926304408483,0.01485738201530612,True,316.7501118183136,0.0,316.7501118183136,ID_UNRELIABLE,True,False,True,0.0,
FashionMNIST,proposed,123,0.25,64,64,64,0.015417094950773277,0.016958804445850604,0.015417094950773277,0.015223048203656461,True,295.4834816455841,0.0,295.4834816455841,ID_UNRELIABLE,True,False,False,0.0,
FashionMNIST,proposed,777,0.25,10,10,64,0.01578404609524474,0.017362450704769213,0.015370664012675382,0.01519858929900085,True,316.30628299713135,0.0,316.30628299713135,ID_UNRELIABLE,True,False,True,0.0,
FashionMNIST,proposed,2024,0.25,64,64,64,0.015180009180185748,0.016698010098204322,0.015180009180185748,0.01496850835060587,True,329.0485854148865,0.0,329.0485854148865,ID_UNRELIABLE,True,False,False,0.0,
FashionMNIST,proposed,31337,0.25,64,64,64,0.014913619372309471,0.016404981309540417,0.014913619372309471,0.01463666871778008,True,334.3541715145111,0.0,334.3541715145111,ID_UNRELIABLE,True,False,False,0.0,
FashionMNIST,proposed_minus_AU,42,0.25,10,10,64,0.016659813082948022,0.018325794391242826,0.015153926304408483,0.01485738201530612,True,316.7501118183136,0.0,316.7501118183136,ID_UNRELIABLE,True,False,True,0.0,
FashionMNIST,proposed_minus_AU,123,0.25,64,64,64,0.015417094950773277,0.016958804445850604,0.015417094950773277,0.015223048203656461,True,295.4834816455841,0.0,295.4834816455841,ID_UNRELIABLE,True,False,False,0.0,
FashionMNIST,proposed_minus_AU,777,0.25,10,10,64,0.01578404609524474,0.017362450704769213,0.015370664012675382,0.01519858929900085,True,316.30628299713135,0.0,316.30628299713135,ID_UNRELIABLE,True,False,True,0.0,
FashionMNIST,proposed_minus_AU,2024,0.25,64,64,64,0.015180009180185748,0.016698010098204322,0.015180009180185748,0.01496850835060587,True,329.0485854148865,0.0,329.0485854148865,ID_UNRELIABLE,True,False,False,0.0,
FashionMNIST,proposed_minus_AU,31337,0.25,64,64,64,0.014913619372309471,0.016404981309540417,0.014913619372309471,0.01463666871778008,True,334.3541715145111,0.0,334.3541715145111,ID_UNRELIABLE,True,False,False,0.0,
FashionMNIST,ascending_scan_Q,42,0.25,6,6,64,0.016659813082948022,0.018325794391242826,0.01589170993104273,0.01573723534824086,True,107.42989921569824,0.0,107.42989921569824,SUCCESS,False,False,True,0.0,
FashionMNIST,ascending_scan_Q,123,0.25,6,6,64,0.015417094950773277,0.016958804445850604,0.01651782008579799,0.016278564453125,True,97.72594404220581,0.0,97.72594404220581,SUCCESS,False,False,True,0.0,
FashionMNIST,ascending_scan_Q,777,0.25,6,6,64,0.01578404609524474,0.017362450704769213,0.01599206387266821,0.015808724539620535,True,113.3151752948761,0.0,113.3151752948761,SUCCESS,False,False,True,0.0,
FashionMNIST,ascending_scan_Q,2024,0.25,6,6,64,0.015180009180185748,0.016698010098204322,0.016437609614158164,0.016248694179820368,True,112.7492368221283,0.0,112.7492368221283,SUCCESS,False,False,True,0.0,
FashionMNIST,ascending_scan_Q,31337,0.25,6,6,64,0.014913619372309471,0.016404981309540417,0.016240782445790816,0.0159902516060135,True,131.05301308631897,0.0,131.05301308631897,SUCCESS,False,False,True,0.0,
FashionMNIST,B4_plus_Q,42,0.25,10,10,64,0.016659813082948022,0.018325794391242826,0.015153926304408483,0.01485738201530612,True,109.62850546836853,0.0,109.62850546836853,SUCCESS,False,False,True,0.0,
FashionMNIST,B4_plus_Q,123,0.25,64,64,64,0.015417094950773277,0.016958804445850604,0.015417094950773277,0.015223048203656461,True,88.36187529563904,0.0,88.36187529563904,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
FashionMNIST,B4_plus_Q,777,0.25,10,10,64,0.01578404609524474,0.017362450704769213,0.015370664012675382,0.01519858929900085,True,109.18467664718628,0.0,109.18467664718628,SUCCESS,False,False,True,0.0,
FashionMNIST,B4_plus_Q,2024,0.25,64,64,64,0.015180009180185748,0.016698010098204322,0.015180009180185748,0.01496850835060587,True,121.9269790649414,0.0,121.9269790649414,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
FashionMNIST,B4_plus_Q,31337,0.25,64,64,64,0.014913619372309471,0.016404981309540417,0.014913619372309471,0.01463666871778008,True,127.23256516456604,0.0,127.23256516456604,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
FashionMNIST,B6a_plus_Q,42,0.25,6,6,64,0.016659813082948022,0.018325794391242826,0.01589170993104273,0.01573723534824086,True,58.45925450325012,0.0,58.45925450325012,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_plus_Q,123,0.25,8,8,64,0.015417094950773277,0.016958804445850604,0.0158434392189493,0.015629469683381168,True,58.171364545822144,0.0,58.171364545822144,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_plus_Q,777,0.25,8,8,64,0.01578404609524474,0.017362450704769213,0.0158033761783522,0.015607790161963222,True,57.22161054611206,0.0,57.22161054611206,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_plus_Q,2024,0.25,8,8,64,0.015180009180185748,0.016698010098204322,0.015493738914022639,0.01528398018142804,True,55.701146602630615,0.0,55.701146602630615,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6a_plus_Q,31337,0.25,8,8,64,0.014913619372309471,0.016404981309540417,0.015092912323620854,0.014862780512595663,True,65.07143688201904,0.0,65.07143688201904,SUCCESS,False,False,True,4.162720680236816,
FashionMNIST,B6b_plus_Q,42,0.25,64,64,64,0.016659813082948022,0.018325794391242826,0.016659813082948022,0.01640870697644292,True,25.983859062194824,0.0,25.983859062194824,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,4.162720680236816,
FashionMNIST,B6b_plus_Q,123,0.25,64,64,64,0.015417094950773277,0.016958804445850604,0.015417094950773277,0.015223048203656461,True,25.682194709777832,0.0,25.682194709777832,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,4.162720680236816,
FashionMNIST,B6b_plus_Q,777,0.25,64,64,64,0.01578404609524474,0.017362450704769213,0.01578404609524474,0.015555732986553996,True,23.7822847366333,0.0,23.7822847366333,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,4.162720680236816,
FashionMNIST,B6b_plus_Q,2024,0.25,64,64,64,0.015180009180185748,0.016698010098204322,0.015180009180185748,0.01496850835060587,True,31.647276163101196,0.0,31.647276163101196,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,4.162720680236816,
